TIME_PERIOD,Strategy ID,Fund name,Value,Return
2020-04-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,251.3908421208032,0.08246048459328434
2020-05-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,259.19698829070364,0.031051831896681755
2020-06-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,268.3043529170416,0.03513684586536775
2020-07-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,267.20225338415787,-0.004107646860371734
2020-08-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,275.5370301659553,0.03119276381930234
2020-09-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,277.7373726815066,0.007985650836934883
2020-10-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,265.9940819444886,-0.04228199692262716
2020-11-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,285.3424381776982,0.07273979966684947
2020-12-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,295.2623839695421,0.034765055822738096
2021-01-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,297.4123836338704,0.007281657878065704
2021-02-28,Global Minimum Variance portfolio,Global Minimum Variance portfolio,302.4853688186271,0.017057074499634162
2021-03-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,319.79982997698494,0.05724065671665515
2021-04-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,325.6195939744732,0.018198146002476337
2021-05-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,338.5336708078016,0.0396600114744348
2021-06-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,339.1876042558376,0.0019316644234399357
2021-07-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,351.3270918151733,0.03578989151437059
2021-08-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,355.2080241302079,0.011046493155376416
2021-09-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,342.4468008381002,-0.03592605579042273
2021-10-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,358.96134706556353,0.048225143838534365
