Strategy ID,Initial guarantee,b,m,L_target,L_trigger,TIME_PERIOD,Value
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.4249999999999998,2021-10-31,202.0562256206089
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.4499999999999997,2021-10-31,202.71880410892425
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.4749999999999996,2021-10-31,204.22611523376676
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.4999999999999996,2021-10-31,205.63111968723564
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.5249999999999995,2021-10-31,205.765949256259
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.5499999999999994,2021-10-31,206.07044480717434
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.5749999999999993,2021-10-31,206.6551788776327
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.5999999999999992,2021-10-31,207.26100433576488
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.6249999999999991,2021-10-31,208.8396418571623
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.649999999999999,2021-10-31,208.8396418571622
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.674999999999999,2021-10-31,209.78181602082597
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.6999999999999988,2021-10-31,212.06379227104705
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.7249999999999988,2021-10-31,212.06379227104705
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.7499999999999987,2021-10-31,213.28185794902004
Tie in for TDF 2021-10-31,118.84588660290362,,,1.3,1.7749999999999986,2021-10-31,215.1991218564176
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.35,2021-11-30,203.96931323429342
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.375,2021-11-30,205.37381322148468
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.4,2021-11-30,206.30839597000843
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.4249999999999998,2021-11-30,207.12667044071776
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.4499999999999997,2021-11-30,208.3084861058852
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.4749999999999996,2021-11-30,209.82149643265672
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.4999999999999996,2021-11-30,210.0082049800343
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.5249999999999995,2021-11-30,210.2243349557707
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.5499999999999994,2021-11-30,210.93579347571173
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.5749999999999993,2021-11-30,211.3862840164702
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.5999999999999992,2021-11-30,212.29232809780876
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.6249999999999991,2021-11-30,213.615230123799
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.649999999999999,2021-11-30,215.20002470475612
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.674999999999999,2021-11-30,215.84575869129984
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.6999999999999988,2021-11-30,217.39653007041764
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.7249999999999988,2021-11-30,218.09411170960723
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.7499999999999987,2021-11-30,220.49588328707426
Tie in for TDF 2021-11-30,124.96860880130905,,,1.3,1.7749999999999986,2021-11-30,219.8598765016444
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.35,2021-12-31,195.36222576473907
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.375,2021-12-31,196.69492905888217
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.4,2021-12-31,197.47115810047794
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.4249999999999998,2021-12-31,198.54568687282452
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.4499999999999997,2021-12-31,199.32920271187402
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.4749999999999996,2021-12-31,200.82743689088613
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.4999999999999996,2021-12-31,201.7182900925983
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.5249999999999995,2021-12-31,201.97228105549578
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.5499999999999994,2021-12-31,202.73792586088604
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.5749999999999993,2021-12-31,202.94107557972845
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.5999999999999992,2021-12-31,204.01391488334986
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.6249999999999991,2021-12-31,204.58812742907233
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.649999999999999,2021-12-31,205.27308290463756
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.674999999999999,2021-12-31,206.78332787791874
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.6999999999999988,2021-12-31,207.40022623450992
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.7249999999999988,2021-12-31,208.88315607302192
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.7499999999999987,2021-12-31,210.66780926852238
Tie in for TDF 2021-12-31,117.97405399799699,,,1.3,1.7749999999999986,2021-12-31,211.85153773483273
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.35,2022-01-31,188.29541891188958
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.375,2022-01-31,189.56079616738617
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.4,2022-01-31,190.17722170101442
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.4249999999999998,2022-01-31,190.8764935466369
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.4499999999999997,2022-01-31,191.87483384356008
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.4749999999999996,2022-01-31,193.55259279039387
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.4999999999999996,2022-01-31,193.4951965601491
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.5249999999999995,2022-01-31,193.77258222421227
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.5499999999999994,2022-01-31,194.2655139064897
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.5749999999999993,2022-01-31,194.81642760784587
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.5999999999999992,2022-01-31,196.2301824101205
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.6249999999999991,2022-01-31,196.84980577790145
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.649999999999999,2022-01-31,197.58228871117313
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.674999999999999,2022-01-31,199.1694542857165
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.6999999999999988,2022-01-31,199.81210166593405
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.7249999999999988,2022-01-31,201.34607934739765
