TIME_PERIOD,Value,Initial guarantee,Strategy ID,Fund name,L_target,L_trigger,m,b
2016-11-30,24.851736231164203,124.15915428056094,Tie in for TDF 2017-08-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-12-31,124.59201305775132,124.15915428056094,Tie in for TDF 2017-08-31,TDF 2017-08-31,1.25,1.3,,
2016-12-31,26.266223444230494,124.15915428056094,Tie in for TDF 2017-08-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-01-31,26.470905608642656,124.15915428056094,Tie in for TDF 2017-08-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-01-31,124.45050601617864,124.15915428056094,Tie in for TDF 2017-08-31,TDF 2017-08-31,1.25,1.3,,
2017-02-28,27.06386166842373,124.15915428056094,Tie in for TDF 2017-08-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-02-28,124.47206988328406,124.15915428056094,Tie in for TDF 2017-08-31,TDF 2017-08-31,1.25,1.3,,
2017-03-31,27.978595625216848,124.15915428056094,Tie in for TDF 2017-08-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-03-31,124.41802595583643,124.15915428056094,Tie in for TDF 2017-08-31,TDF 2017-08-31,1.25,1.3,,
2017-04-30,28.641905361538445,124.15915428056094,Tie in for TDF 2017-08-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-04-30,124.3601929308631,124.15915428056094,Tie in for TDF 2017-08-31,TDF 2017-08-31,1.25,1.3,,
2017-05-31,29.312870936069967,124.15915428056094,Tie in for TDF 2017-08-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-05-31,124.32199004534468,124.15915428056094,Tie in for TDF 2017-08-31,TDF 2017-08-31,1.25,1.3,,
2017-06-30,28.639009254847924,124.15915428056094,Tie in for TDF 2017-08-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-06-30,124.2709128973196,124.15915428056094,Tie in for TDF 2017-08-31,TDF 2017-08-31,1.25,1.3,,
2017-07-31,28.856156228910624,124.15915428056094,Tie in for TDF 2017-08-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-07-31,124.21351403280705,124.15915428056094,Tie in for TDF 2017-08-31,TDF 2017-08-31,1.25,1.3,,
2017-08-31,28.66799378324524,124.15915428056094,Tie in for TDF 2017-08-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-08-31,124.15915428056076,124.15915428056094,Tie in for TDF 2017-08-31,TDF 2017-08-31,1.25,1.3,,
2007-09-30,80.0,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2007-09-30,20.0,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2007-10-31,20.548543143602224,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2007-10-31,81.09241586809107,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2007-11-30,81.85925609847723,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2007-11-30,19.377347568430736,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2007-12-31,19.06604294105946,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2007-12-31,80.99878362027266,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2008-01-31,17.020052058000033,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2008-01-31,83.8459044840918,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2008-02-29,17.03336476631165,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2008-02-29,83.99603287721577,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2008-03-31,83.86912652063681,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2008-03-31,16.405424607010374,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2008-04-30,82.79821742324586,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2008-04-30,17.473203774983823,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2008-05-31,17.679571699081897,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2008-05-31,81.21075713353507,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2008-06-30,15.89735486728653,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2008-06-30,79.68528020139348,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2008-07-31,15.488846948619283,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2008-07-31,81.68663662243476,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2008-08-31,15.682515395093679,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2008-08-31,83.25201875487892,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2008-09-30,83.64215007054757,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2008-09-30,13.762509223390014,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2008-10-31,84.50633824238314,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2008-10-31,12.060952817179153,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2008-11-30,88.23119523004313,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2008-11-30,11.21678060311641,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2008-12-31,89.43069937221551,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2008-12-31,10.94882556847298,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-01-31,87.54685829485844,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2009-01-31,10.561139603135208,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-02-28,88.87702424850328,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2009-02-28,9.624585379329382,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-03-31,9.785856536807978,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-03-31,89.69935881025474,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2009-04-30,90.28339032533574,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2009-04-30,11.193060977949573,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-05-31,88.34752384833371,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2009-05-31,11.893297330339069,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-06-30,90.28132004583088,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2009-06-30,11.639548463897738,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-07-31,92.7799546806899,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2009-07-31,12.827839965423765,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-08-31,93.48769708378025,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2009-08-31,13.430690825303955,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-09-30,94.1841185489105,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2009-09-30,13.805460805329519,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-10-31,13.402200905483902,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-10-31,94.39943181379809,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2009-11-30,13.600590123347645,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-11-30,95.4429464935776,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2009-12-31,14.321940590175974,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-12-31,95.10811640422855,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2010-01-31,13.991816405625068,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-01-31,95.6713040965116,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2010-02-28,14.097253972468076,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-02-28,96.84487121924762,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2010-03-31,15.114545023401762,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-03-31,97.50855941562874,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2010-04-30,15.03308415364074,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-04-30,98.34620902077033,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2010-05-31,99.24541931127418,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2010-05-31,14.2916722112263,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-06-30,14.191988240283807,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-06-30,98.51936051368877,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2010-07-31,14.964328640961849,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-07-31,99.9167684490572,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2010-08-31,14.71817119892846,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-08-31,102.15024039064804,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2010-09-30,15.256900115409408,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-09-30,101.60427449415289,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2010-10-31,101.61634047119826,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2010-10-31,15.772968601067566,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-11-30,15.458983848593594,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-11-30,98.11764720394014,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2010-12-31,97.92601559152115,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2010-12-31,16.39783736086176,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-01-31,97.30729618953414,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2011-01-31,16.604787034228544,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-02-28,97.78827251295739,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2011-02-28,16.941195479928616,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-03-31,97.31204334259087,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2011-03-31,16.46460295060757,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-04-30,97.00209036009225,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2011-04-30,17.015504280769203,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-05-31,98.68559612253608,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2011-05-31,17.033110319678947,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-06-30,16.599146034011355,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-06-30,98.49318551774736,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2011-07-31,16.26123983627823,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-07-31,98.29548453881102,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2011-08-31,102.38925720932178,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2011-08-31,14.437485150800788,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-09-30,13.657470151661123,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-09-30,102.51803171321275,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2011-10-31,101.0512395576045,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2011-10-31,14.686133917905476,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-11-30,97.57383518241264,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2011-11-30,14.547525441606368,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-12-31,14.758723623987876,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-12-31,101.98032822805305,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2012-01-31,15.320053837070871,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-01-31,104.67104895876604,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2012-02-29,106.55281269075947,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2012-02-29,16.021778660763182,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-03-31,106.57204436471558,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2012-03-31,16.088276677898953,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-04-30,106.75935521468332,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2012-04-30,15.859541767729242,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-05-31,106.93638198278329,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2012-05-31,14.80721168684669,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-06-30,15.631682146760845,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-06-30,106.73459602213481,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2012-07-31,16.115186620343625,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-07-31,108.45058546552126,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2012-08-31,109.32865516977766,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2012-08-31,16.40654863726195,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-09-30,16.555858259005824,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-09-30,110.6919505061106,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2012-10-31,16.751683996771014,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-10-31,112.49838895513794,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2012-11-30,113.58491713798993,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2012-11-30,17.144553603111287,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-12-31,114.1729378510926,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2012-12-31,17.445822278169487,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-01-31,113.6493431357691,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2013-01-31,18.041727238948873,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-02-28,18.15173446953032,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-02-28,114.2148677820156,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2013-03-31,18.50154262354286,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-03-31,114.3602581757288,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2013-04-30,18.878650574866178,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-04-30,117.21770037974433,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2013-05-31,116.26081585977991,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2013-05-31,19.098614468788657,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-06-30,114.81522928844907,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2013-06-30,18.072011020902764,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-07-31,115.98573291289195,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2013-07-31,19.140238072567772,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-08-31,116.37936842472028,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2013-08-31,19.056755745791335,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-09-30,117.18595113352204,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2013-09-30,20.00289036726784,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-10-31,118.62987393496918,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2013-10-31,20.700245166446127,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-11-30,119.18412055672447,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2013-11-30,21.02286987836992,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-12-31,118.59521184730075,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2013-12-31,21.242054291188992,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-01-31,120.28097989529667,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2014-01-31,21.024812768704763,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-02-28,120.6394162502401,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2014-02-28,22.10409598569963,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-03-31,121.14273025428405,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2014-03-31,22.030204089521888,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-04-30,22.313395837054454,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-04-30,121.70848068521059,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2014-05-31,122.0928922215655,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2014-05-31,22.894272080956565,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-06-30,22.77890342443277,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-06-30,122.83862578658609,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2014-07-31,22.31362233100156,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-07-31,123.16420478793455,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2014-08-31,22.6276825367058,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-08-31,123.63726312653777,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2014-09-30,22.823820949781307,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-09-30,123.86781914500197,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2014-10-31,22.305988516189405,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-10-31,123.61737998308796,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2014-11-30,22.85121630563013,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-11-30,123.77903056897915,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2014-12-31,22.617797838267112,124.61773507875961,Tie in for TDF 2017-09-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-12-31,123.94924115890605,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
2015-01-31,124.27447895892139,124.61773507875961,Tie in for TDF 2017-09-30,TDF 2017-09-30,1.25,1.3,,
