Strategy ID,b,m,L_target,L_trigger,TIME_PERIOD,Value
CPPI for TDF 2019-01-31,1.0,4.3000000000000025,1.25,,2019-01-31,354.02820886002013
CPPI for TDF 2019-01-31,1.0,4.350000000000003,1.25,,2019-01-31,354.4955295096652
CPPI for TDF 2019-01-31,1.0,4.400000000000003,1.25,,2019-01-31,354.963230867519
CPPI for TDF 2019-01-31,1.0,4.450000000000003,1.25,,2019-01-31,355.4313129335815
CPPI for TDF 2019-01-31,1.0,4.5000000000000036,1.25,,2019-01-31,355.8997757078531
CPPI for TDF 2019-01-31,1.0,4.550000000000003,1.25,,2019-01-31,356.3686191903336
CPPI for TDF 2019-01-31,1.0,4.600000000000003,1.25,,2019-01-31,356.8378433810221
CPPI for TDF 2019-01-31,1.0,4.650000000000003,1.25,,2019-01-31,357.30744827992004
CPPI for TDF 2019-01-31,1.0,4.700000000000003,1.25,,2019-01-31,357.7774338870269
CPPI for TDF 2019-01-31,1.0,4.7500000000000036,1.25,,2019-01-31,358.2478002023419
CPPI for TDF 2019-01-31,1.0,4.800000000000003,1.25,,2019-01-31,358.71854722586596
CPPI for TDF 2019-01-31,1.0,4.850000000000003,1.25,,2019-01-31,359.1896749575991
CPPI for TDF 2019-01-31,1.0,4.900000000000004,1.25,,2019-01-31,359.661183397541
CPPI for TDF 2019-01-31,1.0,4.950000000000004,1.25,,2019-01-31,360.13307254569094
CPPI for TDF 2019-01-31,1.0,5.0000000000000036,1.25,,2019-01-31,360.6053424020502
CPPI for TDF 2019-01-31,1.0,5.050000000000003,1.25,,2019-01-31,361.07799296661835
CPPI for TDF 2019-01-31,1.0,5.100000000000003,1.25,,2019-01-31,361.5510242393952
CPPI for TDF 2019-01-31,1.0,5.150000000000004,1.25,,2019-01-31,362.0244362203803
CPPI for TDF 2019-01-31,1.0,5.200000000000004,1.25,,2019-01-31,362.498228909575
CPPI for TDF 2019-01-31,1.0,5.2500000000000036,1.25,,2019-01-31,362.73847823500813
CPPI for TDF 2019-01-31,1.0,5.300000000000004,1.25,,2019-01-31,362.76942370465076
CPPI for TDF 2019-01-31,1.0,5.350000000000004,1.25,,2019-01-31,362.800369174293
CPPI for TDF 2019-01-31,1.0,5.400000000000004,1.25,,2019-01-31,362.8313146439352
CPPI for TDF 2019-01-31,1.0,5.450000000000004,1.25,,2019-01-31,362.8497970264835
CPPI for TDF 2019-01-31,1.0,5.5000000000000036,1.25,,2019-01-31,362.8497970264835
CPPI for TDF 2019-01-31,1.0,5.550000000000004,1.25,,2019-01-31,362.8497970264835
CPPI for TDF 2019-01-31,1.0,5.600000000000004,1.25,,2019-01-31,362.8497970264834
CPPI for TDF 2019-01-31,1.0,5.650000000000004,1.25,,2019-01-31,362.8497970264835
CPPI for TDF 2019-01-31,1.0,5.700000000000005,1.25,,2019-01-31,362.8497970264835
CPPI for TDF 2019-01-31,1.0,5.750000000000004,1.25,,2019-01-31,362.8497970264834
CPPI for TDF 2019-01-31,1.0,5.800000000000004,1.25,,2019-01-31,362.8497970264835
CPPI for TDF 2019-01-31,1.0,5.850000000000004,1.25,,2019-01-31,362.8497970264834
CPPI for TDF 2019-01-31,1.0,5.900000000000004,1.25,,2019-01-31,362.8497970264834
CPPI for TDF 2019-01-31,1.0,5.950000000000005,1.25,,2019-01-31,362.8497970264834
CPPI for TDF 2019-02-28,1.0,1.0,1.25,,2019-02-28,196.96141835103805
CPPI for TDF 2019-02-28,1.0,1.05,1.25,,2019-02-28,200.097146419669
CPPI for TDF 2019-02-28,1.0,1.1,1.25,,2019-02-28,203.322976979732
CPPI for TDF 2019-02-28,1.0,1.1500000000000001,1.25,,2019-02-28,206.6393612116408
CPPI for TDF 2019-02-28,1.0,1.2000000000000002,1.25,,2019-02-28,210.04662100163858
CPPI for TDF 2019-02-28,1.0,1.2500000000000002,1.25,,2019-02-28,213.54494150748133
CPPI for TDF 2019-02-28,1.0,1.3000000000000003,1.25,,2019-02-28,217.13436365797168
CPPI for TDF 2019-02-28,1.0,1.3500000000000003,1.25,,2019-02-28,220.8147766030594
CPPI for TDF 2019-02-28,1.0,1.4000000000000004,1.25,,2019-02-28,224.58591013226246
CPPI for TDF 2019-02-28,1.0,1.4500000000000004,1.25,,2019-02-28,228.4473270802089
CPPI for TDF 2019-02-28,1.0,1.5000000000000004,1.25,,2019-02-28,232.39841573909763
CPPI for TDF 2019-02-28,1.0,1.5500000000000005,1.25,,2019-02-28,236.43838229894448
CPPI for TDF 2019-02-28,1.0,1.6000000000000005,1.25,,2019-02-28,240.56624333741334
CPPI for TDF 2019-02-28,1.0,1.6500000000000006,1.25,,2019-02-28,244.78081838208072
CPPI for TDF 2019-02-28,1.0,1.7000000000000006,1.25,,2019-02-28,249.0807225689119
CPPI for TDF 2019-02-28,1.0,1.7500000000000007,1.25,,2019-02-28,253.46435942163959
CPPI for TDF 2019-02-28,1.0,1.8000000000000007,1.25,,2019-02-28,258.1049007359171
CPPI for TDF 2019-02-28,1.0,1.8500000000000008,1.25,,2019-02-28,263.5058286780366
CPPI for TDF 2019-02-28,1.0,1.9000000000000008,1.25,,2019-02-28,268.89949578570446
CPPI for TDF 2019-02-28,1.0,1.9500000000000008,1.25,,2019-02-28,273.9044263301542
CPPI for TDF 2019-02-28,1.0,2.000000000000001,1.25,,2019-02-28,278.2242394898101
CPPI for TDF 2019-02-28,1.0,2.0500000000000007,1.25,,2019-02-28,283.0282028756692
CPPI for TDF 2019-02-28,1.0,2.100000000000001,1.25,,2019-02-28,287.7395653216313
CPPI for TDF 2019-02-28,1.0,2.1500000000000012,1.25,,2019-02-28,293.14877138885385
CPPI for TDF 2019-02-28,1.0,2.200000000000001,1.25,,2019-02-28,296.5554947643084
CPPI for TDF 2019-02-28,1.0,2.250000000000001,1.25,,2019-02-28,300.20821327542694
CPPI for TDF 2019-02-28,1.0,2.300000000000001,1.25,,2019-02-28,302.8393639103294
CPPI for TDF 2019-02-28,1.0,2.3500000000000014,1.25,,2019-02-28,305.3231021699677
CPPI for TDF 2019-02-28,1.0,2.4000000000000012,1.25,,2019-02-28,308.2311478360315
CPPI for TDF 2019-02-28,1.0,2.450000000000001,1.25,,2019-02-28,313.0288929384257
CPPI for TDF 2019-02-28,1.0,2.5000000000000013,1.25,,2019-02-28,317.77246489775683
CPPI for TDF 2019-02-28,1.0,2.5500000000000016,1.25,,2019-02-28,321.161704350322
CPPI for TDF 2019-02-28,1.0,2.6000000000000014,1.25,,2019-02-28,324.260906431919
CPPI for TDF 2019-02-28,1.0,2.6500000000000012,1.25,,2019-02-28,328.06861508576725
CPPI for TDF 2019-02-28,1.0,2.7000000000000015,1.25,,2019-02-28,331.6686038884073
CPPI for TDF 2019-02-28,1.0,2.7500000000000018,1.25,,2019-02-28,335.1761066795834
CPPI for TDF 2019-02-28,1.0,2.8000000000000016,1.25,,2019-02-28,338.3619116912747
CPPI for TDF 2019-02-28,1.0,2.8500000000000014,1.25,,2019-02-28,341.7802976108666
CPPI for TDF 2019-02-28,1.0,2.9000000000000017,1.25,,2019-02-28,344.4909120371717
CPPI for TDF 2019-02-28,1.0,2.950000000000002,1.25,,2019-02-28,347.1976632547238
CPPI for TDF 2019-02-28,1.0,3.0000000000000018,1.25,,2019-02-28,349.8521301979669
CPPI for TDF 2019-02-28,1.0,3.0500000000000016,1.25,,2019-02-28,352.2887381886016
CPPI for TDF 2019-02-28,1.0,3.100000000000002,1.25,,2019-02-28,353.431831512335
CPPI for TDF 2019-02-28,1.0,3.150000000000002,1.25,,2019-02-28,354.47180044175514
CPPI for TDF 2019-02-28,1.0,3.200000000000002,1.25,,2019-02-28,355.51641575216036
CPPI for TDF 2019-02-28,1.0,3.2500000000000018,1.25,,2019-02-28,356.71033287015405
CPPI for TDF 2019-02-28,1.0,3.300000000000002,1.25,,2019-02-28,357.9809673418325
CPPI for TDF 2019-02-28,1.0,3.3500000000000023,1.25,,2019-02-28,359.25999004242294
CPPI for TDF 2019-02-28,1.0,3.400000000000002,1.25,,2019-02-28,360.1635449129844
CPPI for TDF 2019-02-28,1.0,3.450000000000002,1.25,,2019-02-28,361.0384057388044
CPPI for TDF 2019-02-28,1.0,3.500000000000002,1.25,,2019-02-28,361.91641059853043
CPPI for TDF 2019-02-28,1.0,3.5500000000000025,1.25,,2019-02-28,362.79755949216343
CPPI for TDF 2019-02-28,1.0,3.6000000000000023,1.25,,2019-02-28,363.6818524197023
CPPI for TDF 2019-02-28,1.0,3.650000000000002,1.25,,2019-02-28,364.37212785595386
CPPI for TDF 2019-02-28,1.0,3.7000000000000024,1.25,,2019-02-28,364.8389492302897
CPPI for TDF 2019-02-28,1.0,3.7500000000000027,1.25,,2019-02-28,365.30577060462554
CPPI for TDF 2019-02-28,1.0,3.8000000000000025,1.25,,2019-02-28,365.7725919789614
CPPI for TDF 2019-02-28,1.0,3.8500000000000023,1.25,,2019-02-28,366.2394133532975
CPPI for TDF 2019-02-28,1.0,3.9000000000000026,1.25,,2019-02-28,366.7062347276331
CPPI for TDF 2019-02-28,1.0,3.950000000000003,1.25,,2019-02-28,367.1730561019689
CPPI for TDF 2019-02-28,1.0,4.000000000000003,1.25,,2019-02-28,367.6398774763048
CPPI for TDF 2019-02-28,1.0,4.0500000000000025,1.25,,2019-02-28,368.1066988506406
CPPI for TDF 2019-02-28,1.0,4.100000000000003,1.25,,2019-02-28,368.5735202249764
CPPI for TDF 2019-02-28,1.0,4.150000000000003,1.25,,2019-02-28,369.04034159931217
CPPI for TDF 2019-02-28,1.0,4.200000000000003,1.25,,2019-02-28,369.5071629736483
CPPI for TDF 2019-02-28,1.0,4.250000000000003,1.25,,2019-02-28,369.97398434798396
CPPI for TDF 2019-02-28,1.0,4.3000000000000025,1.25,,2019-02-28,370.4408057223198
CPPI for TDF 2019-02-28,1.0,4.350000000000003,1.25,,2019-02-28,370.9076270966558
CPPI for TDF 2019-02-28,1.0,4.400000000000003,1.25,,2019-02-28,371.3744484709911
CPPI for TDF 2019-02-28,1.0,4.450000000000003,1.25,,2019-02-28,371.8412698453273
CPPI for TDF 2019-02-28,1.0,4.5000000000000036,1.25,,2019-02-28,372.30809121966314
CPPI for TDF 2019-02-28,1.0,4.550000000000003,1.25,,2019-02-28,372.77491259399903
CPPI for TDF 2019-02-28,1.0,4.600000000000003,1.25,,2019-02-28,373.2417339683348
CPPI for TDF 2019-02-28,1.0,4.650000000000003,1.25,,2019-02-28,373.70855534267025
CPPI for TDF 2019-02-28,1.0,4.700000000000003,1.25,,2019-02-28,374.17537671700626
CPPI for TDF 2019-02-28,1.0,4.7500000000000036,1.25,,2019-02-28,374.6421980913422
CPPI for TDF 2019-02-28,1.0,4.800000000000003,1.25,,2019-02-28,375.10901946567793
CPPI for TDF 2019-02-28,1.0,4.850000000000003,1.25,,2019-02-28,375.5758408400141
CPPI for TDF 2019-02-28,1.0,4.900000000000004,1.25,,2019-02-28,376.04266221435
CPPI for TDF 2019-02-28,1.0,4.950000000000004,1.25,,2019-02-28,376.50948358868584
CPPI for TDF 2019-02-28,1.0,5.0000000000000036,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.050000000000003,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.100000000000003,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.150000000000004,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.200000000000004,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.2500000000000036,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.300000000000004,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.350000000000004,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.400000000000004,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.450000000000004,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.5000000000000036,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.550000000000004,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.600000000000004,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.650000000000004,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.700000000000005,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.750000000000004,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.800000000000004,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.850000000000004,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.900000000000004,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-02-28,1.0,5.950000000000005,1.25,,2019-02-28,376.6303413988387
CPPI for TDF 2019-03-31,1.0,1.0,1.25,,2019-03-31,196.68946866023845
CPPI for TDF 2019-03-31,1.0,1.05,1.25,,2019-03-31,199.42129938873052
CPPI for TDF 2019-03-31,1.0,1.1,1.25,,2019-03-31,202.2147401589569
CPPI for TDF 2019-03-31,1.0,1.1500000000000001,1.25,,2019-03-31,205.06933630037952
CPPI for TDF 2019-03-31,1.0,1.2000000000000002,1.25,,2019-03-31,207.98451741867456
CPPI for TDF 2019-03-31,1.0,1.2500000000000002,1.25,,2019-03-31,210.95959300455416
CPPI for TDF 2019-03-31,1.0,1.3000000000000003,1.25,,2019-03-31,213.99374809920803
CPPI for TDF 2019-03-31,1.0,1.3500000000000003,1.25,,2019-03-31,217.08603903009873
CPPI for TDF 2019-03-31,1.0,1.4000000000000004,1.25,,2019-03-31,220.23538923127956
CPPI for TDF 2019-03-31,1.0,1.4500000000000004,1.25,,2019-03-31,223.4405851629034
CPPI for TDF 2019-03-31,1.0,1.5000000000000004,1.25,,2019-03-31,226.7002723449828
CPPI for TDF 2019-03-31,1.0,1.5500000000000005,1.25,,2019-03-31,230.01295152088971
CPPI for TDF 2019-03-31,1.0,1.6000000000000005,1.25,,2019-03-31,233.37697496645356
CPPI for TDF 2019-03-31,1.0,1.6500000000000006,1.25,,2019-03-31,236.79054296085803
CPPI for TDF 2019-03-31,1.0,1.7000000000000006,1.25,,2019-03-31,240.2517004358611
CPPI for TDF 2019-03-31,1.0,1.7500000000000007,1.25,,2019-03-31,243.75833382012053
CPPI for TDF 2019-03-31,1.0,1.8000000000000007,1.25,,2019-03-31,247.30816809567062
CPPI for TDF 2019-03-31,1.0,1.8500000000000008,1.25,,2019-03-31,250.89876408376693
CPPI for TDF 2019-03-31,1.0,1.9000000000000008,1.25,,2019-03-31,255.30794284833237
CPPI for TDF 2019-03-31,1.0,1.9500000000000008,1.25,,2019-03-31,259.6152135012789
CPPI for TDF 2019-03-31,1.0,2.000000000000001,1.25,,2019-03-31,263.6562623501414
CPPI for TDF 2019-03-31,1.0,2.0500000000000007,1.25,,2019-03-31,267.292078654135
CPPI for TDF 2019-03-31,1.0,2.100000000000001,1.25,,2019-03-31,270.45592798927123
CPPI for TDF 2019-03-31,1.0,2.1500000000000012,1.25,,2019-03-31,274.02453670516485
CPPI for TDF 2019-03-31,1.0,2.200000000000001,1.25,,2019-03-31,277.2504680836983
CPPI for TDF 2019-03-31,1.0,2.250000000000001,1.25,,2019-03-31,281.28999994383577
CPPI for TDF 2019-03-31,1.0,2.300000000000001,1.25,,2019-03-31,284.63959752840884
CPPI for TDF 2019-03-31,1.0,2.3500000000000014,1.25,,2019-03-31,286.8918482111863
CPPI for TDF 2019-03-31,1.0,2.4000000000000012,1.25,,2019-03-31,289.46708051045454
CPPI for TDF 2019-03-31,1.0,2.450000000000001,1.25,,2019-03-31,291.15572536771555
CPPI for TDF 2019-03-31,1.0,2.5000000000000013,1.25,,2019-03-31,292.7558218179557
CPPI for TDF 2019-03-31,1.0,2.5500000000000016,1.25,,2019-03-31,294.05025330684134
CPPI for TDF 2019-03-31,1.0,2.6000000000000014,1.25,,2019-03-31,296.91098504298674
CPPI for TDF 2019-03-31,1.0,2.6500000000000012,1.25,,2019-03-31,300.2968980227158
CPPI for TDF 2019-03-31,1.0,2.7000000000000015,1.25,,2019-03-31,303.85053156556273
CPPI for TDF 2019-03-31,1.0,2.7500000000000018,1.25,,2019-03-31,306.45491775578597
CPPI for TDF 2019-03-31,1.0,2.8000000000000016,1.25,,2019-03-31,308.5401176341094
CPPI for TDF 2019-03-31,1.0,2.8500000000000014,1.25,,2019-03-31,310.5840888899492
CPPI for TDF 2019-03-31,1.0,2.9000000000000017,1.25,,2019-03-31,313.14006752445846
CPPI for TDF 2019-03-31,1.0,2.950000000000002,1.25,,2019-03-31,315.4894591147537
CPPI for TDF 2019-03-31,1.0,3.0000000000000018,1.25,,2019-03-31,317.9054071157924
CPPI for TDF 2019-03-31,1.0,3.0500000000000016,1.25,,2019-03-31,320.28222030073573
CPPI for TDF 2019-03-31,1.0,3.100000000000002,1.25,,2019-03-31,322.61895839462755
CPPI for TDF 2019-03-31,1.0,3.150000000000002,1.25,,2019-03-31,324.4585226682642
CPPI for TDF 2019-03-31,1.0,3.200000000000002,1.25,,2019-03-31,326.85764253561194
CPPI for TDF 2019-03-31,1.0,3.2500000000000018,1.25,,2019-03-31,328.49383900460424
CPPI for TDF 2019-03-31,1.0,3.300000000000002,1.25,,2019-03-31,330.1301170402976
CPPI for TDF 2019-03-31,1.0,3.3500000000000023,1.25,,2019-03-31,331.78489255580695
CPPI for TDF 2019-03-31,1.0,3.400000000000002,1.25,,2019-03-31,333.409006290795
CPPI for TDF 2019-03-31,1.0,3.450000000000002,1.25,,2019-03-31,334.8985932060517
CPPI for TDF 2019-03-31,1.0,3.500000000000002,1.25,,2019-03-31,336.223158232197
CPPI for TDF 2019-03-31,1.0,3.5500000000000025,1.25,,2019-03-31,336.68097152536103
CPPI for TDF 2019-03-31,1.0,3.6000000000000023,1.25,,2019-03-31,337.0586805862173
CPPI for TDF 2019-03-31,1.0,3.650000000000002,1.25,,2019-03-31,337.4363434205864
CPPI for TDF 2019-03-31,1.0,3.7000000000000024,1.25,,2019-03-31,337.81395455528104
CPPI for TDF 2019-03-31,1.0,3.7500000000000027,1.25,,2019-03-31,338.1915085171114
CPPI for TDF 2019-03-31,1.0,3.8000000000000025,1.25,,2019-03-31,338.7036952025701
CPPI for TDF 2019-03-31,1.0,3.8500000000000023,1.25,,2019-03-31,339.23670562325924
CPPI for TDF 2019-03-31,1.0,3.9000000000000026,1.25,,2019-03-31,339.7711497032854
CPPI for TDF 2019-03-31,1.0,3.950000000000003,1.25,,2019-03-31,340.30702744264937
CPPI for TDF 2019-03-31,1.0,4.000000000000003,1.25,,2019-03-31,340.82033685877906
CPPI for TDF 2019-03-31,1.0,4.0500000000000025,1.25,,2019-03-31,341.0781386428607
CPPI for TDF 2019-03-31,1.0,4.100000000000003,1.25,,2019-03-31,341.3359404269433
CPPI for TDF 2019-03-31,1.0,4.150000000000003,1.25,,2019-03-31,341.59374221102485
CPPI for TDF 2019-03-31,1.0,4.200000000000003,1.25,,2019-03-31,341.8515439951075
CPPI for TDF 2019-03-31,1.0,4.250000000000003,1.25,,2019-03-31,342.1093457791894
CPPI for TDF 2019-03-31,1.0,4.3000000000000025,1.25,,2019-03-31,342.3671475632713
CPPI for TDF 2019-03-31,1.0,4.350000000000003,1.25,,2019-03-31,342.62494934735315
CPPI for TDF 2019-03-31,1.0,4.400000000000003,1.25,,2019-03-31,342.88275113143567
CPPI for TDF 2019-03-31,1.0,4.450000000000003,1.25,,2019-03-31,343.1405529155176
CPPI for TDF 2019-03-31,1.0,4.5000000000000036,1.25,,2019-03-31,343.3983546995996
CPPI for TDF 2019-03-31,1.0,4.550000000000003,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,4.600000000000003,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,4.650000000000003,1.25,,2019-03-31,343.4389806123008
CPPI for TDF 2019-03-31,1.0,4.700000000000003,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,4.7500000000000036,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,4.800000000000003,1.25,,2019-03-31,343.4389806123008
CPPI for TDF 2019-03-31,1.0,4.850000000000003,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,4.900000000000004,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,4.950000000000004,1.25,,2019-03-31,343.4389806123008
CPPI for TDF 2019-03-31,1.0,5.0000000000000036,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,5.050000000000003,1.25,,2019-03-31,343.4389806123008
CPPI for TDF 2019-03-31,1.0,5.100000000000003,1.25,,2019-03-31,343.4389806123008
CPPI for TDF 2019-03-31,1.0,5.150000000000004,1.25,,2019-03-31,343.4389806123008
CPPI for TDF 2019-03-31,1.0,5.200000000000004,1.25,,2019-03-31,343.4389806123008
CPPI for TDF 2019-03-31,1.0,5.2500000000000036,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,5.300000000000004,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,5.350000000000004,1.25,,2019-03-31,343.4389806123008
CPPI for TDF 2019-03-31,1.0,5.400000000000004,1.25,,2019-03-31,343.4389806123008
CPPI for TDF 2019-03-31,1.0,5.450000000000004,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,5.5000000000000036,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,5.550000000000004,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,5.600000000000004,1.25,,2019-03-31,343.4389806123008
CPPI for TDF 2019-03-31,1.0,5.650000000000004,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,5.700000000000005,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,5.750000000000004,1.25,,2019-03-31,343.4389806123008
CPPI for TDF 2019-03-31,1.0,5.800000000000004,1.25,,2019-03-31,343.43898061230067
CPPI for TDF 2019-03-31,1.0,5.850000000000004,1.25,,2019-03-31,343.4389806123008
CPPI for TDF 2019-03-31,1.0,5.900000000000004,1.25,,2019-03-31,343.4389806123008
CPPI for TDF 2019-03-31,1.0,5.950000000000005,1.25,,2019-03-31,343.4389806123008
CPPI for TDF 2019-04-30,1.0,1.0,1.25,,2019-04-30,188.96025017413263
CPPI for TDF 2019-04-30,1.0,1.05,1.25,,2019-04-30,191.282462168809
CPPI for TDF 2019-04-30,1.0,1.1,1.25,,2019-04-30,193.6511235966298
CPPI for TDF 2019-04-30,1.0,1.1500000000000001,1.25,,2019-04-30,196.0655770081474
CPPI for TDF 2019-04-30,1.0,1.2000000000000002,1.25,,2019-04-30,198.52506718595214
CPPI for TDF 2019-04-30,1.0,1.2500000000000002,1.25,,2019-04-30,201.0287381272641
CPPI for TDF 2019-04-30,1.0,1.3000000000000003,1.25,,2019-04-30,203.5756301068755
CPPI for TDF 2019-04-30,1.0,1.3500000000000003,1.25,,2019-04-30,206.16467683142497
CPPI for TDF 2019-04-30,1.0,1.4000000000000004,1.25,,2019-04-30,208.79470269629678
CPPI for TDF 2019-04-30,1.0,1.4500000000000004,1.25,,2019-04-30,211.4644201566397
CPPI for TDF 2019-04-30,1.0,1.5000000000000004,1.25,,2019-04-30,214.17242722427204
CPPI for TDF 2019-04-30,1.0,1.5500000000000005,1.25,,2019-04-30,216.91720510237144
CPPI for TDF 2019-04-30,1.0,1.6000000000000005,1.25,,2019-04-30,219.6971159700852
CPPI for TDF 2019-04-30,1.0,1.6500000000000006,1.25,,2019-04-30,222.51040092929543
CPPI for TDF 2019-04-30,1.0,1.7000000000000006,1.25,,2019-04-30,225.35517812588688
CPPI for TDF 2019-04-30,1.0,1.7500000000000007,1.25,,2019-04-30,228.22944105797058
CPPI for TDF 2019-04-30,1.0,1.8000000000000007,1.25,,2019-04-30,231.13105708352185
CPPI for TDF 2019-04-30,1.0,1.8500000000000008,1.25,,2019-04-30,234.05776613993672
CPPI for TDF 2019-04-30,1.0,1.9000000000000008,1.25,,2019-04-30,237.0071796879458
CPPI for TDF 2019-04-30,1.0,1.9500000000000008,1.25,,2019-04-30,239.97677989228916
CPPI for TDF 2019-04-30,1.0,2.000000000000001,1.25,,2019-04-30,243.41362970931905
CPPI for TDF 2019-04-30,1.0,2.0500000000000007,1.25,,2019-04-30,247.01360132288517
CPPI for TDF 2019-04-30,1.0,2.100000000000001,1.25,,2019-04-30,250.20584972247778
CPPI for TDF 2019-04-30,1.0,2.1500000000000012,1.25,,2019-04-30,253.2972034310985
CPPI for TDF 2019-04-30,1.0,2.200000000000001,1.25,,2019-04-30,256.0533949882262
CPPI for TDF 2019-04-30,1.0,2.250000000000001,1.25,,2019-04-30,258.2278389654596
CPPI for TDF 2019-04-30,1.0,2.300000000000001,1.25,,2019-04-30,260.88244109604585
CPPI for TDF 2019-04-30,1.0,2.3500000000000014,1.25,,2019-04-30,263.36976640524745
CPPI for TDF 2019-04-30,1.0,2.4000000000000012,1.25,,2019-04-30,265.5165085023016
CPPI for TDF 2019-04-30,1.0,2.450000000000001,1.25,,2019-04-30,268.3230332999939
CPPI for TDF 2019-04-30,1.0,2.5000000000000013,1.25,,2019-04-30,271.34694047633786
